,name,typ,node_check,DC_OPF_node,Assume_BA,capa_MW,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn,Total_Capacity,weights,fuel_type,nearest_node,Weight
626,n_9874_solar,solar,9874,n_9874,CPLE,1.5,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0005690655942941691,solar,n_9874,0.0005690655942941691
627,n_9876_solar,solar,9876,n_9876,CPLE,20.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007701354376114421,solar,n_9876,0.007701354376114421
628,n_9877_solar,solar,9877,n_9877,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_9877,0.0007587541257255587
629,n_9881_solar,solar,9881,n_9881,DUK,19.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.008437208513524972,solar,n_9881,0.008437208513524972
630,n_9883_solar,solar,9883,n_9883,CPLE,10.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0037937706286277936,solar,n_9883,0.0037937706286277936
631,n_9886_solar,solar,9886,n_9886,CPLE,15.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00569065594294169,solar,n_9886,0.00569065594294169
632,n_9887_solar,solar,9887,n_9887,CPLE,9.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003717895216055238,solar,n_9887,0.003717895216055238
633,n_9929_solar,solar,9929,n_9929,CPLE,2.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0007587541257255587,solar,n_9929,0.0007587541257255587
634,n_9930_solar,solar,9930,n_9930,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9930,0.0015175082514511174
635,n_9941_solar,solar,9941,n_9941,CPLE,14.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.005311278880078911,solar,n_9941,0.005311278880078911
636,n_9945_solar,solar,9945,n_9945,CPLE,6.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0022762623771766764,solar,n_9945,0.0022762623771766764
637,n_9948_solar,solar,9948,n_9948,CPLE,4.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0015175082514511174,solar,n_9948,0.0015175082514511174
638,n_9967_solar,solar,9967,n_9967,DUK,3.3,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0013991350801322818,solar,n_9967,0.0013991350801322818
639,n_9968_solar,solar,9968,n_9968,DUK,3.4,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0014415331128635632,solar,n_9968,0.0014415331128635632
640,n_998_solar,solar,998,n_998,CPLE,3.6,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0013657574263060057,solar,n_998,0.0013657574263060057
641,n_9994_solar,solar,9994,n_9994,CPLE,10.2,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.003869646041200349,solar,n_9994,0.003869646041200349
642,n_9995_solar,solar,9995,n_9995,CPLE,16.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00641147236238097,solar,n_9995,0.00641147236238097
643,n_6699_solar,solar,6699,n_6699,CPLE,5.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.0018968853143138968,solar,n_6699,0.0018968853143138968
644,n_18697_solar,solar,18697,n_18697,CPLE,23.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.008725672445843926,solar,n_18697,0.008725672445843926
645,n_22427_solar,solar,22427,n_22427,CPLE,16.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.00607003300580447,solar,n_22427,0.00607003300580447
646,n_29953_solar,solar,29953,n_29953,CPLE,20.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2635.8999999999996,0.007587541257255587,solar,n_29953,0.007587541257255587
647,n_9986_solar,solar,9986,n_9986,DUK,6.8,10000.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2358.6,0.0028830662257271263,solar,n_9986,0.0028830662257271263
