,Plant_id,Balancing Authority Name,Balancing Authority Code,Plant nameplate capacity (MW),Plant primary fuel category,Long,Lat,geometry,Color,index_right,NAME
7050,PP_61277,Duke Energy Progress East,CPLE,10.0,SOLAR,-78,35.7,POINT (-78 35.7),yellow,0,DUKE ENERGY PROGRESS EAST
7051,PP_61278,Duke Energy Progress East,CPLE,10.0,SOLAR,-77.87,35.68,POINT (-77.87 35.68),yellow,0,DUKE ENERGY PROGRESS EAST
7052,PP_61279,Duke Energy Progress East,CPLE,10.0,SOLAR,-77.87,35.68,POINT (-77.87 35.68),yellow,0,DUKE ENERGY PROGRESS EAST
7053,PP_61280,Duke Energy Progress East,CPLE,10.0,SOLAR,-78,35.75,POINT (-78 35.75),yellow,0,DUKE ENERGY PROGRESS EAST
7058,PP_59586,Duke Energy Progress East,CPLE,5.0,SOLAR,-77.853611,35.058333,POINT (-77.853611 35.058333),yellow,0,DUKE ENERGY PROGRESS EAST
7061,PP_63272,Duke Energy Carolinas,DUK,2.0,SOLAR,-78.95,36.464,POINT (-78.95 36.464),yellow,0,DUKE ENERGY PROGRESS EAST
7063,PP_60361,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.376344,36.352489,POINT (-78.376344 36.352489),yellow,0,DUKE ENERGY PROGRESS EAST
7064,PP_64822,Duke Energy Progress East,CPLE,2.0,SOLAR,-77.503222,35.21377,POINT (-77.50322199999999 35.21377),yellow,0,DUKE ENERGY PROGRESS EAST
7065,PP_59146,Duke Energy Carolinas,DUK,3.0,SOLAR,-78.873333,35.911667,POINT (-78.873333 35.911667),yellow,0,DUKE ENERGY PROGRESS EAST
7068,PP_58343,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.278889,36.439444,POINT (-79.27888900000001 36.439444),yellow,0,DUKE ENERGY PROGRESS EAST
7069,PP_59113,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.316944,36.413889,POINT (-79.31694400000001 36.413889),yellow,0,DUKE ENERGY PROGRESS EAST
7070,PP_60240,Duke Energy Carolinas,DUK,4.9,SOLAR,-79.348886,36.428608,POINT (-79.34888599999999 36.428608),yellow,0,DUKE ENERGY PROGRESS EAST
7072,PP_64367,Duke Energy Carolinas,DUK,3.0,SOLAR,-79.437885,36.510939,POINT (-79.43788499999999 36.510939),yellow,0,DUKE ENERGY PROGRESS EAST
7073,PP_60980,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.2,34.8,POINT (-79.2 34.8),yellow,0,DUKE ENERGY PROGRESS EAST
7074,PP_61257,Duke Energy Progress East,CPLE,4.9,SOLAR,-79.2,34.816,POINT (-79.2 34.816),yellow,0,DUKE ENERGY PROGRESS EAST
7075,PP_60549,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.200218,34.816182,POINT (-79.20021800000001 34.816182),yellow,0,DUKE ENERGY PROGRESS EAST
9557,PP_61935,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.081493,34.3368,POINT (-80.08149299999999 34.3368),yellow,0,DUKE ENERGY PROGRESS EAST
9559,PP_61936,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.240292,33.678358,POINT (-80.240292 33.678358),yellow,0,DUKE ENERGY PROGRESS EAST
9571,PP_61938,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.93713,33.953775,POINT (-79.93713 33.953775),yellow,0,DUKE ENERGY PROGRESS EAST
9573,PP_62395,South Carolina Public Service Authority,SC,1.6,SOLAR,-78.917988,33.667675,POINT (-78.91798799999999 33.667675),yellow,0,DUKE ENERGY PROGRESS EAST
9576,PP_61939,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.755961,33.900481,POINT (-79.755961 33.900481),yellow,0,DUKE ENERGY PROGRESS EAST
9579,PP_61940,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.336613,33.610454,POINT (-80.336613 33.610454),yellow,0,DUKE ENERGY PROGRESS EAST
9582,PP_61941,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.362997,33.617189,POINT (-80.36299699999999 33.617189),yellow,0,DUKE ENERGY PROGRESS EAST
9583,PP_63461,Duke Energy Carolinas,DUK,2.0,SOLAR,-80.190821,33.720936,POINT (-80.190821 33.720936),yellow,0,DUKE ENERGY PROGRESS EAST
9589,PP_10795,Duke Energy Progress East,CPLE,19.0,GAS,-80.6558,34.2338,POINT (-80.6558 34.2338),red,0,DUKE ENERGY PROGRESS EAST
9592,PP_63973,Duke Energy Progress East,CPLE,7.0,SOLAR,-79.38585,34.199824,POINT (-79.38585 34.199824),yellow,0,DUKE ENERGY PROGRESS EAST
9595,PP_63810,South Carolina Public Service Authority,SC,75.0,SOLAR,-80.118838,34.708762,POINT (-80.118838 34.708762),yellow,0,DUKE ENERGY PROGRESS EAST
9601,PP_63505,Duke Energy Progress East,CPLE,10.0,SOLAR,-79.458012,33.762185,POINT (-79.458012 33.762185),yellow,0,DUKE ENERGY PROGRESS EAST
9611,PP_3250,Duke Energy Progress East,CPLE,316.0,GAS,-80.1657,34.4185,POINT (-80.1657 34.4185),red,0,DUKE ENERGY PROGRESS EAST
9612,PP_60993,Duke Energy Progress East,CPLE,10.0,SOLAR,-79.917,34.32,POINT (-79.917 34.32),yellow,0,DUKE ENERGY PROGRESS EAST
9624,PP_61833,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.148,34.287,POINT (-79.148 34.287),yellow,0,DUKE ENERGY PROGRESS EAST
9625,PP_62216,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.218533,34.192353,POINT (-80.21853299999999 34.192353),yellow,0,DUKE ENERGY PROGRESS EAST
9626,PP_61942,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.221678,34.199094,POINT (-80.221678 34.199094),yellow,0,DUKE ENERGY PROGRESS EAST
9630,PP_56995,South Carolina Public Service Authority,SC,1.1,BIOMASS,-79.316111,33.453611,POINT (-79.31611100000001 33.453611),forestgreen,0,DUKE ENERGY PROGRESS EAST
9632,PP_61943,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.562891,33.962884,POINT (-79.56289099999999 33.962884),yellow,0,DUKE ENERGY PROGRESS EAST
9634,PP_3251,Duke Energy Progress East,CPLE,768.6,NUCLEAR,-80.1589,34.4017,POINT (-80.1589 34.4017),cyan,0,DUKE ENERGY PROGRESS EAST
9644,PP_7958,South Carolina Public Service Authority,SC,3.1,BIOMASS,-78.967222,33.8125,POINT (-78.96722200000001 33.8125),forestgreen,0,DUKE ENERGY PROGRESS EAST
9646,PP_54087,South Carolina Public Service Authority,SC,95.6,BIOMASS,-79.302573,33.360185,POINT (-79.302573 33.360185),forestgreen,0,DUKE ENERGY PROGRESS EAST
9652,PP_61944,Duke Energy Progress East,CPLE,1.9,SOLAR,-79.390606,34.230544,POINT (-79.39060600000001 34.230544),yellow,0,DUKE ENERGY PROGRESS EAST
9656,PP_56120,South Carolina Public Service Authority,SC,11.2,BIOMASS,-80.267777,34.181042,POINT (-80.267777 34.181042),forestgreen,0,DUKE ENERGY PROGRESS EAST
9660,PP_57470,South Carolina Public Service Authority,SC,51.4,BIOMASS,-79.785,34.605,POINT (-79.785 34.605),forestgreen,0,DUKE ENERGY PROGRESS EAST
9668,PP_3320,South Carolina Public Service Authority,SC,111.5,OIL,-78.924146,33.708283,POINT (-78.92414599999999 33.708283),darkviolet,0,DUKE ENERGY PROGRESS EAST
9675,PP_62228,Duke Energy Carolinas,DUK,1.0,SOLAR,-79.79227,34.23933,POINT (-79.79227 34.23933),yellow,0,DUKE ENERGY PROGRESS EAST
9685,PP_61996,South Carolina Public Service Authority,SC,10.0,SOLAR,-79.655149,34.23453,POINT (-79.65514899999999 34.23453),yellow,0,DUKE ENERGY PROGRESS EAST
9686,PP_61946,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.887503,34.274414,POINT (-79.887503 34.274414),yellow,0,DUKE ENERGY PROGRESS EAST
9690,PP_61947,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.128107,34.107849,POINT (-80.128107 34.107849),yellow,0,DUKE ENERGY PROGRESS EAST
9693,PP_62397,South Carolina Public Service Authority,SC,2.0,SOLAR,-78.917988,33.667675,POINT (-78.91798799999999 33.667675),yellow,0,DUKE ENERGY PROGRESS EAST
9698,PP_61948,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.783683,33.887786,POINT (-79.783683 33.887786),yellow,0,DUKE ENERGY PROGRESS EAST
9707,PP_57919,Duke Energy Progress East,CPLE,40.5,BIOMASS,-80.067778,34.385278,POINT (-80.067778 34.385278),forestgreen,0,DUKE ENERGY PROGRESS EAST
9708,PP_61949,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.606062,33.995392,POINT (-79.60606199999999 33.995392),yellow,0,DUKE ENERGY PROGRESS EAST
9716,PP_62315,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.924456,34.301806,POINT (-79.92445600000001 34.301806),yellow,0,DUKE ENERGY PROGRESS EAST
9725,PP_61950,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.108313,34.091583,POINT (-80.108313 34.091583),yellow,0,DUKE ENERGY PROGRESS EAST
9728,PP_61951,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.844619,34.523944,POINT (-79.84461899999999 34.523944),yellow,0,DUKE ENERGY PROGRESS EAST
9730,PP_3270,Duke Energy Carolinas,DUK,90.5,HYDRO,-80.7021,34.3355,POINT (-80.7021 34.3355),royalblue,0,DUKE ENERGY PROGRESS EAST
9731,PP_62347,Duke Energy Progress East,CPLE,2.0,SOLAR,-80.078469,34.069422,POINT (-80.078469 34.069422),yellow,0,DUKE ENERGY PROGRESS EAST
9735,PP_50806,Duke Energy Progress East,CPLE,103.8,BIOMASS,-79.5606,34.1497,POINT (-79.56059999999999 34.1497),forestgreen,0,DUKE ENERGY PROGRESS EAST
9737,PP_59569,Duke Energy Progress East,CPLE,10.0,SOLAR,-79.383611,34.398056,POINT (-79.383611 34.398056),yellow,0,DUKE ENERGY PROGRESS EAST
9740,PP_61953,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.564983,33.984625,POINT (-79.564983 33.984625),yellow,0,DUKE ENERGY PROGRESS EAST
9741,PP_6249,South Carolina Public Service Authority,SC,1260.0,COAL,-79.357236,33.33184,POINT (-79.357236 33.33184),grey,0,DUKE ENERGY PROGRESS EAST
6261,PP_58730,Duke Energy Carolinas,DUK,3.0,SOLAR,-81.926389,35.316944,POINT (-81.926389 35.316944),yellow,2,DUKE ENERGY PROGRESS WEST
6277,PP_2706,Duke Energy Progress East,CPLE,1011.5,GAS,-82.5417,35.4731,POINT (-82.54170000000001 35.4731),red,2,DUKE ENERGY PROGRESS WEST
6278,PP_63064,Duke Energy Progress West,CPLW,8.8,OTHF,-82.517383,35.54012,POINT (-82.517383 35.54012),tan,2,DUKE ENERGY PROGRESS WEST
6305,PP_2741,Duke Energy Carolinas,DUK,9.0,HYDRO,-83.072007,35.242677,POINT (-83.072007 35.242677),royalblue,2,DUKE ENERGY PROGRESS WEST
6324,PP_61271,Duke Energy Progress West,CPLW,1.5,SOLAR,-82.58844,35.561156,POINT (-82.58844000000001 35.561156),yellow,2,DUKE ENERGY PROGRESS WEST
6334,PP_50244,Duke Energy Progress East,CPLE,52.5,BIOMASS,-82.8411,35.535,POINT (-82.8411 35.535),forestgreen,2,DUKE ENERGY PROGRESS WEST
6341,PP_56547,Duke Energy Carolinas,DUK,1.0,OIL,-81.8344,35.3619,POINT (-81.8344 35.3619),darkviolet,2,DUKE ENERGY PROGRESS WEST
6377,PP_2743,Duke Energy Carolinas,DUK,6.4,HYDRO,-83.0983,35.2531,POINT (-83.09829999999999 35.2531),royalblue,2,DUKE ENERGY PROGRESS WEST
6384,PP_58722,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.821667,35.261944,POINT (-81.82166700000001 35.261944),yellow,2,DUKE ENERGY PROGRESS WEST
6397,PP_65817,Duke Energy Carolinas,DUK,3.6,SOLAR,-81.841826,35.308314,POINT (-81.841826 35.308314),yellow,2,DUKE ENERGY PROGRESS WEST
6513,PP_61127,Duke Energy Carolinas,DUK,3.0,SOLAR,-81.817362,35.348375,POINT (-81.817362 35.348375),yellow,2,DUKE ENERGY PROGRESS WEST
6582,PP_60050,Duke Energy Carolinas,DUK,1.5,SOLAR,-82.890319,35.473629,POINT (-82.89031900000001 35.473629),yellow,2,DUKE ENERGY PROGRESS WEST
6583,PP_59553,Duke Energy Progress East,CPLE,2.0,SOLAR,-82.3575,35.368889,POINT (-82.3575 35.368889),yellow,2,DUKE ENERGY PROGRESS WEST
6584,PP_59554,Duke Energy Carolinas,DUK,2.0,SOLAR,-81.764167,35.319444,POINT (-81.764167 35.319444),yellow,2,DUKE ENERGY PROGRESS WEST
6585,PP_60055,Duke Energy Carolinas,DUK,2.0,SOLAR,-82.350001,35.363863,POINT (-82.35000100000001 35.363863),yellow,2,DUKE ENERGY PROGRESS WEST
6586,PP_60051,Duke Energy Carolinas,DUK,1.9,SOLAR,-81.795051,35.378187,POINT (-81.795051 35.378187),yellow,2,DUKE ENERGY PROGRESS WEST
6601,PP_59542,Duke Energy Progress East,CPLE,3.6,SOLAR,-82.710278,35.6575,POINT (-82.710278 35.6575),yellow,2,DUKE ENERGY PROGRESS WEST
6609,PP_50890,Duke Energy Progress East,CPLE,1.2,HYDRO,-82.61827,35.771627,POINT (-82.61827 35.771627),royalblue,2,DUKE ENERGY PROGRESS WEST
6637,PP_2773,Duke Energy Carolinas,DUK,3.6,HYDRO,-82.184005,35.42591,POINT (-82.184005 35.42591),royalblue,2,DUKE ENERGY PROGRESS WEST
6656,PP_60399,Duke Energy Carolinas,DUK,4.9,SOLAR,-81.817582,35.379505,POINT (-81.817582 35.379505),yellow,2,DUKE ENERGY PROGRESS WEST
6674,PP_2710,Duke Energy Progress East,CPLE,5.0,HYDRO,-82.710571,35.702527,POINT (-82.710571 35.702527),royalblue,2,DUKE ENERGY PROGRESS WEST
6695,PP_10181,Duke Energy Progress East,CPLE,2.4,HYDRO,-82.5992,35.6497,POINT (-82.5992 35.6497),royalblue,2,DUKE ENERGY PROGRESS WEST
6762,PP_61534,Duke Energy Carolinas,DUK,2.0,SOLAR,-81.812045,35.297715,POINT (-81.812045 35.297715),yellow,2,DUKE ENERGY PROGRESS WEST
6853,PP_62594,Duke Energy Carolinas,DUK,22.0,SOLAR,-81.7634,35.32062,POINT (-81.7634 35.32062),yellow,2,DUKE ENERGY PROGRESS WEST
6855,PP_59589,Duke Energy Carolinas,DUK,74.8,SOLAR,-81.830556,35.257778,POINT (-81.830556 35.257778),yellow,2,DUKE ENERGY PROGRESS WEST
6954,PP_2749,Duke Energy Carolinas,DUK,10.8,HYDRO,-83.0028,35.2139,POINT (-83.00279999999999 35.2139),royalblue,2,DUKE ENERGY PROGRESS WEST
6957,PP_2750,Duke Energy Carolinas,DUK,21.6,HYDRO,-83.125398,35.233988,POINT (-83.125398 35.233988),royalblue,2,DUKE ENERGY PROGRESS WEST
6973,PP_2751,Duke Energy Carolinas,DUK,3.0,HYDRO,-83.128111,35.247011,POINT (-83.128111 35.247011),royalblue,2,DUKE ENERGY PROGRESS WEST
6978,PP_2736,Duke Energy Carolinas,DUK,5.0,HYDRO,-82.389371,35.245006,POINT (-82.389371 35.245006),royalblue,2,DUKE ENERGY PROGRESS WEST
7008,PP_2715,Duke Energy Progress East,CPLE,108.0,HYDRO,-83.0503,35.6946,POINT (-83.05029999999999 35.6946),royalblue,2,DUKE ENERGY PROGRESS WEST
