,name,typ,node,M2S_node,maxcap,Gen_MWh,Weights,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn,Long,Lat,geometry,index_right,NAME
414,n_14577_solar,solar,14577,n_14577,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.33696551,34.7062889,POINT (-82.33696551 34.7062889),1,DUKE ENERGY CAROLINAS
415,n_14593_solar,solar,14593,n_14593,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.51628436,34.80968467,POINT (-82.51628436 34.80968467),1,DUKE ENERGY CAROLINAS
417,n_1517_solar,solar,1517,n_1517,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.81266318,36.06384012,POINT (-78.81266318 36.06384012),1,DUKE ENERGY CAROLINAS
419,n_15511_solar,solar,15511,n_15511,10000.0,19.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.8133308,35.3900478,POINT (-81.8133308 35.3900478),1,DUKE ENERGY CAROLINAS
420,n_15512_solar,solar,15512,n_15512,10000.0,218.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.81812951,35.29242598,POINT (-81.81812951000001 35.29242598),1,DUKE ENERGY CAROLINAS
421,n_15622_solar,solar,15622,n_15622,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.33152304,35.76641909,POINT (-81.33152303999999 35.76641909),1,DUKE ENERGY CAROLINAS
422,n_15630_solar,solar,15630,n_15630,10000.0,31.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.27065689,35.61108656,POINT (-81.27065689 35.61108656),1,DUKE ENERGY CAROLINAS
423,n_15632_solar,solar,15632,n_15632,10000.0,130.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.24099463,35.65442595,POINT (-81.24099463 35.65442595),1,DUKE ENERGY CAROLINAS
424,n_15664_solar,solar,15664,n_15664,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.84994726,36.2808352,POINT (-80.84994725999999 36.2808352),1,DUKE ENERGY CAROLINAS
428,n_15692_solar,solar,15692,n_15692,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.12208811,35.402745,POINT (-80.12208811000001 35.402745),1,DUKE ENERGY CAROLINAS
429,n_1575_solar,solar,1575,n_1575,10000.0,48.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.65655313,35.96698936,POINT (-79.65655313000001 35.96698936),1,DUKE ENERGY CAROLINAS
430,n_15775_solar,solar,15775,n_15775,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.52216459,35.21680371,POINT (-80.52216459 35.21680371),1,DUKE ENERGY CAROLINAS
431,n_15777_solar,solar,15777,n_15777,10000.0,79.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.44386981,35.25319801,POINT (-80.44386981 35.25319801),1,DUKE ENERGY CAROLINAS
432,n_15782_solar,solar,15782,n_15782,10000.0,20.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.56273965,34.99287758,POINT (-80.56273965 34.99287758),1,DUKE ENERGY CAROLINAS
433,n_16281_solar,solar,16281,n_16281,10000.0,1.1,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.52666777,35.86249103,POINT (-81.52666777 35.86249103),1,DUKE ENERGY CAROLINAS
440,n_18296_solar,solar,18296,n_18296,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.68397902,34.58917999,POINT (-80.68397902 34.58917999),1,DUKE ENERGY CAROLINAS
441,n_18302_solar,solar,18302,n_18302,10000.0,12.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41749819,34.39922506,POINT (-81.41749819 34.39922506),1,DUKE ENERGY CAROLINAS
442,n_1850_solar,solar,1850,n_1850,10000.0,26.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.07560464,35.96732468,POINT (-79.07560463999999 35.96732468),1,DUKE ENERGY CAROLINAS
443,n_1851_solar,solar,1851,n_1851,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.09434511,35.92086673,POINT (-79.09434511000001 35.92086673),1,DUKE ENERGY CAROLINAS
444,n_18688_solar,solar,18688,n_18688,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.92272204,34.97316528,POINT (-79.92272204 34.97316528),1,DUKE ENERGY CAROLINAS
446,n_18696_solar,solar,18696,n_18696,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.64133987,36.37405396,POINT (-78.64133987 36.37405396),1,DUKE ENERGY CAROLINAS
448,n_18710_solar,solar,18710,n_18710,10000.0,19.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.76121591,35.74147098,POINT (-79.76121591 35.74147098),1,DUKE ENERGY CAROLINAS
451,n_18870_solar,solar,18870,n_18870,10000.0,8.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.62707982,36.13501568,POINT (-80.62707982000001 36.13501568),1,DUKE ENERGY CAROLINAS
453,n_22541_solar,solar,22541,n_22541,10000.0,14.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.95354198,36.43904387,POINT (-78.95354198 36.43904387),1,DUKE ENERGY CAROLINAS
454,n_22589_solar,solar,22589,n_22589,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.37803827,35.77076222,POINT (-78.37803827 35.77076222),1,DUKE ENERGY CAROLINAS
456,n_22592_solar,solar,22592,n_22592,10000.0,20.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.77181199,35.56420466,POINT (-78.77181199 35.56420466),1,DUKE ENERGY CAROLINAS
457,n_22602_solar,solar,22602,n_22602,10000.0,3.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.61023605,36.45566146,POINT (-80.61023605 36.45566146),1,DUKE ENERGY CAROLINAS
459,n_22818_solar,solar,22818,n_22818,10000.0,9.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.50620622,35.7156508,POINT (-78.50620622 35.7156508),1,DUKE ENERGY CAROLINAS
473,n_23847_solar,solar,23847,n_23847,10000.0,19.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.15148728,35.69865496,POINT (-79.15148728 35.69865496),1,DUKE ENERGY CAROLINAS
474,n_23848_solar,solar,23848,n_23848,10000.0,26.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.44094944,35.74320351,POINT (-79.44094944 35.74320351),1,DUKE ENERGY CAROLINAS
475,n_23849_solar,solar,23849,n_23849,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.73145095,35.7775737,POINT (-79.73145095 35.7775737),1,DUKE ENERGY CAROLINAS
476,n_28211_solar,solar,28211,n_28211,10000.0,24.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.59656472,35.79067477,POINT (-79.59656472 35.79067477),1,DUKE ENERGY CAROLINAS
477,n_28295_solar,solar,28295,n_28295,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.58371512,34.62997144,POINT (-82.58371511999999 34.62997144),1,DUKE ENERGY CAROLINAS
478,n_28296_solar,solar,28296,n_28296,10000.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.53032675,34.60516265,POINT (-82.53032675 34.60516265),1,DUKE ENERGY CAROLINAS
479,n_28298_solar,solar,28298,n_28298,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.67365925,34.48728031,POINT (-82.67365925 34.48728031),1,DUKE ENERGY CAROLINAS
480,n_28303_solar,solar,28303,n_28303,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.74203285,34.5981617,POINT (-82.74203285 34.5981617),1,DUKE ENERGY CAROLINAS
481,n_28601_solar,solar,28601,n_28601,10000.0,13.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),1,DUKE ENERGY CAROLINAS
485,n_28671_solar,solar,28671,n_28671,10000.0,4.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.40468843,35.70201967,POINT (-79.40468842999999 35.70201967),1,DUKE ENERGY CAROLINAS
486,n_28698_solar,solar,28698,n_28698,10000.0,4.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.61865967,35.45077578,POINT (-80.61865967 35.45077578),1,DUKE ENERGY CAROLINAS
487,n_28700_solar,solar,28700,n_28700,10000.0,17.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.46895825,35.54938082,POINT (-80.46895825 35.54938082),1,DUKE ENERGY CAROLINAS
488,n_28710_solar,solar,28710,n_28710,10000.0,29.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.63515465,36.39020806,POINT (-79.63515465 36.39020806),1,DUKE ENERGY CAROLINAS
491,n_28842_solar,solar,28842,n_28842,10000.0,5.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.27048139,34.30486439,POINT (-82.27048139 34.30486439),1,DUKE ENERGY CAROLINAS
505,n_29024_solar,solar,29024,n_29024,10000.0,200.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.91979125,34.96856567,POINT (-79.91979125 34.96856567),1,DUKE ENERGY CAROLINAS
506,n_29262_solar,solar,29262,n_29262,10000.0,25.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.58901272,36.35194584,POINT (-78.58901272 36.35194584),1,DUKE ENERGY CAROLINAS
507,n_29477_solar,solar,29477,n_29477,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.58292347,35.55949599,POINT (-80.58292347 35.55949599),1,DUKE ENERGY CAROLINAS
508,n_29661_solar,solar,29661,n_29661,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.63228577,36.43018032,POINT (-80.63228577 36.43018032),1,DUKE ENERGY CAROLINAS
509,n_29803_solar,solar,29803,n_29803,10000.0,15.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.41589796,35.16651223,POINT (-81.41589796 35.16651223),1,DUKE ENERGY CAROLINAS
512,n_30412_solar,solar,30412,n_30412,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.32258292,35.63173017,POINT (-81.32258292 35.63173017),1,DUKE ENERGY CAROLINAS
514,n_30415_solar,solar,30415,n_30415,10000.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.9940875,35.33101995,POINT (-80.99408750000001 35.33101995),1,DUKE ENERGY CAROLINAS
515,n_30421_solar,solar,30421,n_30421,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.63712258,36.35643078,POINT (-78.63712258 36.35643078),1,DUKE ENERGY CAROLINAS
516,n_30852_solar,solar,30852,n_30852,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.43461659,35.16177969,POINT (-81.43461659 35.16177969),1,DUKE ENERGY CAROLINAS
518,n_31027_solar,solar,31027,n_31027,10000.0,54.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.61444446,34.90695236,POINT (-80.61444446 34.90695236),1,DUKE ENERGY CAROLINAS
519,n_324_solar,solar,324,n_324,10000.0,4.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.70761734,35.81797717,POINT (-78.70761734 35.81797717),1,DUKE ENERGY CAROLINAS
520,n_333_solar,solar,333,n_333,10000.0,2.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.69419506,35.82903919,POINT (-78.69419506 35.82903919),1,DUKE ENERGY CAROLINAS
522,n_3484_solar,solar,3484,n_3484,10000.0,7.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.84655428,36.02736181,POINT (-78.84655428000001 36.02736181),1,DUKE ENERGY CAROLINAS
523,n_4099_solar,solar,4099,n_4099,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.0334757,35.43279702,POINT (-81.0334757 35.43279702),1,DUKE ENERGY CAROLINAS
524,n_4473_solar,solar,4473,n_4473,10000.0,43.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.60097296,35.72282995,POINT (-80.60097295999999 35.72282995),1,DUKE ENERGY CAROLINAS
525,n_4475_solar,solar,4475,n_4475,10000.0,9.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.19020942,35.2240775,POINT (-81.19020942 35.2240775),1,DUKE ENERGY CAROLINAS
526,n_4484_solar,solar,4484,n_4484,10000.0,50.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.76703489,35.21978514,POINT (-81.76703489000001 35.21978514),1,DUKE ENERGY CAROLINAS
527,n_4496_solar,solar,4496,n_4496,10000.0,56.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.54413172,35.25780322,POINT (-81.54413172 35.25780322),1,DUKE ENERGY CAROLINAS
528,n_4517_solar,solar,4517,n_4517,10000.0,25.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.23349471,35.28143236,POINT (-81.23349471 35.28143236),1,DUKE ENERGY CAROLINAS
529,n_4521_solar,solar,4521,n_4521,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.57428123,35.07629645,POINT (-81.57428123 35.07629645),1,DUKE ENERGY CAROLINAS
530,n_4536_solar,solar,4536,n_4536,10000.0,4.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.89641113,35.00640254,POINT (-81.89641113 35.00640254),1,DUKE ENERGY CAROLINAS
536,n_6650_solar,solar,6650,n_6650,10000.0,16.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.03846235,35.59188199,POINT (-79.03846235 35.59188199),1,DUKE ENERGY CAROLINAS
543,n_6670_solar,solar,6670,n_6670,10000.0,4.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.96066172,36.43398159,POINT (-78.96066172 36.43398159),1,DUKE ENERGY CAROLINAS
546,n_6680_solar,solar,6680,n_6680,10000.0,1.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.98585132,35.23511004,POINT (-80.98585131999999 35.23511004),1,DUKE ENERGY CAROLINAS
548,n_6682_solar,solar,6682,n_6682,10000.0,4.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.06253841,36.27938244,POINT (-80.06253841 36.27938244),1,DUKE ENERGY CAROLINAS
549,n_6684_solar,solar,6684,n_6684,10000.0,8.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.74707233,35.22707922,POINT (-81.74707232999999 35.22707922),1,DUKE ENERGY CAROLINAS
550,n_6685_solar,solar,6685,n_6685,10000.0,8.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.37554926,35.70969724,POINT (-80.37554926 35.70969724),1,DUKE ENERGY CAROLINAS
551,n_6692_solar,solar,6692,n_6692,10000.0,31.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.7551621,35.7238582,POINT (-79.75516210000001 35.7238582),1,DUKE ENERGY CAROLINAS
552,n_6696_solar,solar,6696,n_6696,10000.0,19.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.43962099,35.73681754,POINT (-79.43962098999999 35.73681754),1,DUKE ENERGY CAROLINAS
553,n_6700_solar,solar,6700,n_6700,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.56964105,35.73006333,POINT (-78.56964105 35.73006333),1,DUKE ENERGY CAROLINAS
567,n_6964_solar,solar,6964,n_6964,10000.0,5.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.29248991,36.02937473,POINT (-80.29248991 36.02937473),1,DUKE ENERGY CAROLINAS
568,n_6965_solar,solar,6965,n_6965,10000.0,4.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.36474989,36.2766012,POINT (-80.36474989 36.2766012),1,DUKE ENERGY CAROLINAS
569,n_6969_solar,solar,6969,n_6969,10000.0,1.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.59827571,36.48065462,POINT (-80.59827571 36.48065462),1,DUKE ENERGY CAROLINAS
570,n_6972_solar,solar,6972,n_6972,10000.0,1.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.30287905,36.24869464,POINT (-80.30287905 36.24869464),1,DUKE ENERGY CAROLINAS
571,n_6974_solar,solar,6974,n_6974,10000.0,64.9,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.65172052,36.14308246,POINT (-80.65172052 36.14308246),1,DUKE ENERGY CAROLINAS
572,n_6977_solar,solar,6977,n_6977,10000.0,15.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.39787417,35.98104084,POINT (-80.39787416999999 35.98104084),1,DUKE ENERGY CAROLINAS
573,n_6978_solar,solar,6978,n_6978,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.69214426,36.20517818,POINT (-80.69214426000001 36.20517818),1,DUKE ENERGY CAROLINAS
574,n_7014_solar,solar,7014,n_7014,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.75264895,36.36601418,POINT (-79.75264894999999 36.36601418),1,DUKE ENERGY CAROLINAS
575,n_7026_solar,solar,7026,n_7026,10000.0,8.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.72187965,36.15834127,POINT (-79.72187965000001 36.15834127),1,DUKE ENERGY CAROLINAS
576,n_7031_solar,solar,7031,n_7031,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-79.81288699,35.89339521,POINT (-79.81288699 35.89339521),1,DUKE ENERGY CAROLINAS
577,n_7041_solar,solar,7041,n_7041,10000.0,2.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.01383962,36.01823764,POINT (-80.01383962 36.01823764),1,DUKE ENERGY CAROLINAS
578,n_7049_solar,solar,7049,n_7049,10000.0,10.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.81847392,36.22108564,POINT (-80.81847392 36.22108564),1,DUKE ENERGY CAROLINAS
582,n_7557_solar,solar,7557,n_7557,10000.0,17.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.89103391,36.26028655,POINT (-78.89103391 36.26028655),1,DUKE ENERGY CAROLINAS
583,n_7559_solar,solar,7559,n_7559,10000.0,20.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.91337319,36.49030319,POINT (-78.91337319 36.49030319),1,DUKE ENERGY CAROLINAS
584,n_7597_solar,solar,7597,n_7597,10000.0,2.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.50456299,35.7161617,POINT (-78.50456299 35.7161617),1,DUKE ENERGY CAROLINAS
589,n_9412_solar,solar,9412,n_9412,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-80.8859948,35.65992491,POINT (-80.88599480000001 35.65992491),1,DUKE ENERGY CAROLINAS
638,n_9967_solar,solar,9967,n_9967,10000.0,3.3,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.64905947,34.25231962,POINT (-81.64905947 34.25231962),1,DUKE ENERGY CAROLINAS
639,n_9968_solar,solar,9968,n_9968,10000.0,10.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.69772029,33.87217613,POINT (-81.69772029000001 33.87217613),1,DUKE ENERGY CAROLINAS
643,n_6699_solar,solar,6699,n_6699,10000.0,5.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-78.44798622,35.86357053,POINT (-78.44798622 35.86357053),1,DUKE ENERGY CAROLINAS
23,PP_2706_CT5,ngcc,28665,n_28665,191.2,191.2,,10.18051779,72.656,3.17,276.7927479,13384,191.2,6,6,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
24,PP_2706_CT7,ngcc,28665,n_28665,191.2,191.2,,10.20180861,72.656,3.17,277.3716128,13384,191.2,6,6,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
25,PP_2706_GT1,ngct,28665,n_28665,211.7,211.7,,14.65058599,80.446,3.17,457.4135049,14819,211.7,1,1,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
26,PP_2706_GT2,ngct,28665,n_28665,211.8,211.8,,8.87774897,80.484,3.17,277.3077106,14826,211.8,1,1,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
27,PP_2706_ST6,ngcc,28665,n_28665,102.8,102.8,,7.022,39.064,3.17,102.6480945,7196,102.8,6,6,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
28,PP_2706_ST8,ngcc,28665,n_28665,102.8,102.8,,7.022,39.064,3.17,102.6480945,7196,102.8,6,6,-82.54354096,35.47203116,POINT (-82.54354096 35.47203116),2,DUKE ENERGY PROGRESS WEST
145,PP_10181_GEN2,hydro,28601,n_28601,10000.0,0.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
146,PP_10181_GEN3,hydro,28601,n_28601,10000.0,0.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
165,PP_2710_HC1,hydro,28601,n_28601,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
166,PP_2710_HC2,hydro,28601,n_28601,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
171,PP_2715_1,hydro,6024,n_6024,10000.0,36.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
172,PP_2715_2,hydro,6024,n_6024,10000.0,36.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
173,PP_2715_3,hydro,6024,n_6024,10000.0,36.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
193,PP_2735_1,hydro,11731,n_11731,10000.0,2.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.44809707,35.310305,POINT (-82.44809707 35.310305),2,DUKE ENERGY PROGRESS WEST
194,PP_2735_2,hydro,11731,n_11731,10000.0,2.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.44809707,35.310305,POINT (-82.44809707 35.310305),2,DUKE ENERGY PROGRESS WEST
195,PP_2736_1,hydro,11731,n_11731,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.44809707,35.310305,POINT (-82.44809707 35.310305),2,DUKE ENERGY PROGRESS WEST
196,PP_2736_2,hydro,11731,n_11731,10000.0,2.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.44809707,35.310305,POINT (-82.44809707 35.310305),2,DUKE ENERGY PROGRESS WEST
197,PP_2741_1,hydro,6024,n_6024,10000.0,9.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
198,PP_2743_1,hydro,6024,n_6024,10000.0,6.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
205,PP_2749_1,hydro,6024,n_6024,10000.0,10.8,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.10872544,35.26560042,POINT (-83.10872544 35.26560042),2,DUKE ENERGY PROGRESS WEST
206,PP_2750_1,hydro,7798,n_7798,10000.0,21.6,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
207,PP_2751_1,hydro,7798,n_7798,10000.0,3.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
212,PP_2773_1,hydro,15662,n_15662,10000.0,1.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.97187663,35.50981729,POINT (-81.97187663 35.50981729),2,DUKE ENERGY PROGRESS WEST
213,PP_2773_2,hydro,15662,n_15662,10000.0,2.4,,0.0,0.0,0.0,0.0,0,0.0,0,0,-81.97187663,35.50981729,POINT (-81.97187663 35.50981729),2,DUKE ENERGY PROGRESS WEST
215,PP_2779_1,hydro,7798,n_7798,10000.0,81.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
216,PP_2779_2,hydro,7798,n_7798,10000.0,92.7,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
217,PP_2779_3,hydro,7798,n_7798,10000.0,81.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
290,PP_50890_GEN1,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
291,PP_50890_GEN2,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
292,PP_50890_GEN3,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
293,PP_50890_GEN4,hydro,28601,n_28601,10000.0,0.2,,0.0,0.0,0.0,0.0,0,0.0,0,0,-82.63629355,35.53759139,POINT (-82.63629355 35.53759139),2,DUKE ENERGY PROGRESS WEST
313,PP_54898_1,hydro,7798,n_7798,10000.0,22.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
314,PP_54898_2,hydro,7798,n_7798,10000.0,22.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
315,PP_54899_1A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
316,PP_54899_2A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
317,PP_54899_3A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
318,PP_54899_4A,hydro,7798,n_7798,10000.0,27.5,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
319,PP_54899_5,hydro,7798,n_7798,10000.0,30.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,-83.1244527,35.23370215,POINT (-83.12445270000001 35.23370215),2,DUKE ENERGY PROGRESS WEST
